,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,symbol
ENSG00000186594,3.0916887157934e-24,0.719281744771077,0.435,0.163,9.98120785006741e-20,MIR22HG
ENSG00000132341,3.92366577921515e-24,0.722991444403682,0.721,0.49,1.26671626016182e-19,RAN
ENSG00000074527,4.01101439476255e-24,-0.783261343238968,0.09,0.269,1.29491588720514e-19,NTN4
ENSG00000128283,4.98284799397772e-24,0.67151763023866,0.315,0.076,1.60866264637577e-19,CDC42EP1
ENSG00000179218,6.07213175432174e-24,0.689785141244806,0.711,0.43,1.96032701556523e-19,CALR
ENSG00000170296,7.02141296653608e-24,0.825340182564551,0.485,0.209,2.26679296211651e-19,GABARAP
ENSG00000134363,7.63126443305045e-24,1.62278140294844,0.248,0.031,2.46367740956601e-19,FST
ENSG00000189221,8.01786294330173e-24,-0.616243687873967,0.075,0.245,2.58848687261553e-19,MAOA
ENSG00000049540,9.43366820577067e-24,-0.966442525214275,0.427,0.633,3.045565443551e-19,ELN
ENSG00000105755,9.9155673414861e-24,0.72133702726673,0.405,0.143,3.20114176052537e-19,ETHE1
ENSG00000171522,1.03992089247625e-23,0.723310690454308,0.319,0.082,3.35728060927032e-19,PTGER4
ENSG00000197019,1.92440893993031e-23,0.836792732753391,0.499,0.229,6.21276182167102e-19,SERTAD1
ENSG00000100906,2.02315902971808e-23,0.969908636888392,0.82,0.661,6.53156661154184e-19,NFKBIA
ENSG00000168477,2.05231735574289e-23,-0.914590307004434,0.57,0.733,6.62570135128033e-19,TNXB
ENSG00000196126,2.2780341523131e-23,-0.743032924482137,0.218,0.445,7.35440545732762e-19,HLA-DRB1
ENSG00000044574,2.41287238856272e-23,0.673937646682573,0.739,0.463,7.78971721923588e-19,HSPA5
ENSG00000100979,2.75262688705872e-23,0.664474356906214,0.746,0.465,8.88658064218037e-19,PLTP
ENSG00000161960,2.84106761802565e-23,0.994984063338374,0.724,0.537,9.172102698034e-19,EIF4A1
ENSG00000140285,3.43830989816175e-23,1.08849732205085,0.723,0.543,1.11002396752254e-18,FGF7
ENSG00000132002,4.45989745964914e-23,2.39195179397842,0.494,0.254,1.43983329587313e-18,DNAJB1
ENSG00000111678,5.33905733580357e-23,0.672394727805508,0.808,0.586,1.72366127029082e-18,C12orf57
ENSG00000081041,5.63158036557448e-23,1.62514653635908,0.325,0.091,1.81809940522206e-18,CXCL2
ENSG00000159176,7.03510867579516e-23,0.865274588887981,0.377,0.138,2.27121448489371e-18,CSRP1
ENSG00000100664,8.7962225013831e-23,0.67984875945339,0.658,0.392,2.83977247234652e-18,EIF5
ENSG00000197451,8.91155736510201e-23,0.63555234794306,0.479,0.218,2.87700717974953e-18,HNRNPAB
ENSG00000115875,9.88910954346473e-23,0.681277652773039,0.687,0.448,3.19260012501215e-18,SRSF7
ENSG00000121957,9.97684243413355e-23,-0.645880747045547,0.099,0.283,3.22092381143568e-18,GPSM2
ENSG00000182752,1.00216275937799e-22,1.12756769215037,0.302,0.071,3.23538225237589e-18,PAPPA
ENSG00000185883,1.00304154841232e-22,0.829168375263824,0.33,0.098,3.23821933489435e-18,ATP6V0C
ENSG00000127954,1.16797768719482e-22,1.05561101788262,0.268,0.049,3.77069916533976e-18,STEAP4
