,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,symbol
ENSG00000188559,1.02113727635621e-96,0.821433804900746,0.625,0.296,3.29663958298839e-92,RALGAPA2
ENSG00000114805,1.1112215769816e-96,1.0310997339712,0.55,0.233,3.58746773912739e-92,PLCH1
ENSG00000184349,5.28591263782241e-96,1.18988303029644,0.419,0.125,1.70650403599459e-91,EFNA5
ENSG00000085276,6.18041937650599e-96,1.175259595732,0.597,0.284,1.99528659151119e-91,MECOM
ENSG00000168038,6.6292849628412e-96,1.38907905567363,0.58,0.282,2.14019835740365e-91,ULK4
ENSG00000122507,7.70095248685489e-96,1.45254018205718,0.532,0.238,2.48617550085623e-91,BBS9
ENSG00000145687,1.23766582027498e-95,1.04845776252094,0.623,0.324,3.99568033417575e-91,SSBP2
ENSG00000174776,2.11303688798664e-95,1.47093381023266,0.628,0.342,6.82172828917608e-91,WDR49
ENSG00000140396,2.45490280145158e-95,0.878893098784073,0.494,0.183,7.9254082042063e-91,NCOA2
ENSG00000157110,3.03870151378096e-95,0.742235912593926,0.516,0.189,9.81014396709044e-91,RBPMS
ENSG00000156026,7.05851374489119e-95,0.849808810013057,0.479,0.164,2.27877057740067e-90,MCU
ENSG00000231028,2.96173903889204e-94,1.17822226467858,0.522,0.217,9.56167831315906e-90,LINC00271
ENSG00000197980,4.01340704691316e-94,1.09169136887385,0.536,0.233,1.29568833102545e-89,LEKR1
ENSG00000183826,4.40544197516748e-94,1.22739579431324,0.503,0.204,1.42225288726307e-89,BTBD9
ENSG00000233725,7.17892443304633e-94,0.913800339523882,0.391,0.105,2.31764396396468e-89,NRAD1
ENSG00000167632,9.14599666857272e-94,0.843527977170888,0.462,0.156,2.95269356448202e-89,TRAPPC9
ENSG00000219545,9.50489369752555e-94,0.708839023051202,0.44,0.132,3.06855988130915e-89,UMAD1
ENSG00000125356,1.20381944280215e-93,-0.912326915684983,0.636,0.765,3.88641068914247e-89,NDUFA1
ENSG00000229117,1.29139381282766e-93,-0.772113386834181,0.935,0.884,4.16913578533281e-89,RPL41
ENSG00000173372,1.35036363749554e-93,-0.74303265296472,0.114,0.361,4.35951396729062e-89,C1QA
ENSG00000164142,1.58015606760312e-93,0.748062454456695,0.372,0.087,5.10137584864992e-89,FAM160A1
ENSG00000229833,1.84079295165983e-93,-1.08864454549682,0.434,0.625,5.9428159651386e-89,PET100
ENSG00000088387,2.091190587579e-93,0.693014449480992,0.329,0.066,6.75119969294004e-89,DOCK9
ENSG00000093134,2.53829230642811e-93,0.662433458645197,0.491,0.174,8.19462288207249e-89,VNN3
ENSG00000156049,7.62436374365873e-93,1.04509532087048,0.553,0.245,2.46144959100278e-88,GNA14
ENSG00000186094,1.32704754130397e-92,1.52612356744708,0.539,0.244,4.28424028234573e-88,AGBL4
ENSG00000141627,1.42525393903207e-92,0.7109924975914,0.435,0.138,4.60128981677114e-88,DYM
ENSG00000109475,1.74541086016268e-92,-0.852672901287114,0.843,0.861,5.63488442094919e-88,RPL34
ENSG00000159216,2.1728690043568e-92,0.783300408777048,0.644,0.314,7.0148902936655e-88,RUNX1
